Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
[beomi/KoAlpaca-v1.1a] 21155개 예제
[nlpai-lab/kullm-v2] 152630개 예제
train 167505 / val 1691 예제
베이스 모델: checkpoints/base_1b/latest.pt (step 23999)
총 5234 steps (2 epochs)
SFT 전 val loss (베이스 모델): 1.3236
epoch 1 step 3130/5234 | loss 1.2067 | lr 8.38e-06 | 11693s
epoch 1 step 3140/5234 | loss 0.9977 | lr 8.32e-06 | 11732s
epoch 1 step 3150/5234 | loss 0.9686 | lr 8.27e-06 | 11769s
epoch 1 step 3160/5234 | loss 1.0110 | lr 8.22e-06 | 11807s
epoch 1 step 3170/5234 | loss 0.9684 | lr 8.17e-06 | 11844s
epoch 1 step 3180/5234 | loss 0.9241 | lr 8.12e-06 | 11882s
epoch 1 step 3190/5234 | loss 1.1375 | lr 8.07e-06 | 11918s
epoch 1 step 3200/5234 | loss 1.0323 | lr 8.01e-06 | 11954s
epoch 1 step 3210/5234 | loss 1.2197 | lr 7.96e-06 | 11991s
epoch 1 step 3220/5234 | loss 0.9292 | lr 7.91e-06 | 12030s
epoch 1 step 3230/5234 | loss 0.9197 | lr 7.86e-06 | 12066s
epoch 1 step 3240/5234 | loss 0.9724 | lr 7.81e-06 | 12102s
epoch 1 step 3250/5234 | loss 1.1625 | lr 7.76e-06 | 12139s
epoch 1 step 3260/5234 | loss 0.8691 | lr 7.71e-06 | 12178s
epoch 1 step 3270/5234 | loss 1.0317 | lr 7.66e-06 | 12213s
epoch 1 step 3280/5234 | loss 0.9564 | lr 7.61e-06 | 12249s
epoch 1 step 3290/5234 | loss 1.0047 | lr 7.56e-06 | 12285s
epoch 1 step 3300/5234 | loss 0.8298 | lr 7.51e-06 | 12322s
epoch 1 step 3310/5234 | loss 0.9533 | lr 7.46e-06 | 12359s
epoch 1 step 3320/5234 | loss 0.8591 | lr 7.41e-06 | 12394s
epoch 1 step 3330/5234 | loss 0.9086 | lr 7.36e-06 | 12433s
epoch 1 step 3340/5234 | loss 0.8500 | lr 7.31e-06 | 12471s
epoch 1 step 3350/5234 | loss 0.9945 | lr 7.26e-06 | 12510s
epoch 1 step 3360/5234 | loss 0.8364 | lr 7.21e-06 | 12547s
epoch 1 step 3370/5234 | loss 0.9735 | lr 7.16e-06 | 12582s
epoch 1 step 3380/5234 | loss 1.2294 | lr 7.11e-06 | 12620s
epoch 1 step 3390/5234 | loss 1.0567 | lr 7.06e-06 | 12656s
epoch 1 step 3400/5234 | loss 0.9828 | lr 7.01e-06 | 12690s
epoch 1 step 3410/5234 | loss 0.9843 | lr 6.96e-06 | 12726s
epoch 1 step 3420/5234 | loss 0.9065 | lr 6.91e-06 | 12763s
epoch 1 step 3430/5234 | loss 0.9283 | lr 6.86e-06 | 12799s
epoch 1 step 3440/5234 | loss 1.0671 | lr 6.82e-06 | 12835s
epoch 1 step 3450/5234 | loss 0.8112 | lr 6.77e-06 | 12872s
epoch 1 step 3460/5234 | loss 1.0282 | lr 6.72e-06 | 12911s
epoch 1 step 3470/5234 | loss 0.9170 | lr 6.67e-06 | 12948s
epoch 1 step 3480/5234 | loss 0.9996 | lr 6.62e-06 | 12984s
epoch 1 step 3490/5234 | loss 0.7368 | lr 6.58e-06 | 13021s
epoch 1 step 3500/5234 | loss 1.0524 | lr 6.53e-06 | 13058s
체크포인트 저장: checkpoints/sft_1b/latest.pt (step 3500)
epoch 1 step 3510/5234 | loss 0.8374 | lr 6.48e-06 | 13098s
epoch 1 step 3520/5234 | loss 0.7876 | lr 6.43e-06 | 13134s
epoch 1 step 3530/5234 | loss 0.8419 | lr 6.39e-06 | 13170s
epoch 1 step 3540/5234 | loss 1.0273 | lr 6.34e-06 | 13209s
epoch 1 step 3550/5234 | loss 0.9379 | lr 6.29e-06 | 13250s
epoch 1 step 3560/5234 | loss 1.0401 | lr 6.25e-06 | 13288s
epoch 1 step 3570/5234 | loss 1.0299 | lr 6.20e-06 | 13325s
epoch 1 step 3580/5234 | loss 0.9511 | lr 6.16e-06 | 13362s
epoch 1 step 3590/5234 | loss 0.9748 | lr 6.11e-06 | 13398s
epoch 1 step 3600/5234 | loss 1.0486 | lr 6.06e-06 | 13435s
epoch 1 step 3610/5234 | loss 0.9546 | lr 6.02e-06 | 13470s
epoch 1 step 3620/5234 | loss 0.9896 | lr 5.97e-06 | 13507s
epoch 1 step 3630/5234 | loss 1.0124 | lr 5.93e-06 | 13544s
epoch 1 step 3640/5234 | loss 0.8390 | lr 5.88e-06 | 13580s
epoch 1 step 3650/5234 | loss 0.8868 | lr 5.84e-06 | 13617s
epoch 1 step 3660/5234 | loss 0.8478 | lr 5.79e-06 | 13655s
epoch 1 step 3670/5234 | loss 1.1492 | lr 5.75e-06 | 13690s
epoch 1 step 3680/5234 | loss 1.0086 | lr 5.70e-06 | 13728s
epoch 1 step 3690/5234 | loss 0.9731 | lr 5.66e-06 | 13765s
epoch 1 step 3700/5234 | loss 0.9205 | lr 5.62e-06 | 13801s
epoch 1 step 3710/5234 | loss 0.9791 | lr 5.57e-06 | 13838s
epoch 1 step 3720/5234 | loss 0.9368 | lr 5.53e-06 | 13873s
epoch 1 step 3730/5234 | loss 0.9467 | lr 5.49e-06 | 13911s
epoch 1 step 3740/5234 | loss 1.0455 | lr 5.44e-06 | 13946s
epoch 1 step 3750/5234 | loss 1.1412 | lr 5.40e-06 | 13983s
epoch 1 step 3760/5234 | loss 1.0289 | lr 5.36e-06 | 14021s
epoch 1 step 3770/5234 | loss 0.9488 | lr 5.32e-06 | 14059s
epoch 1 step 3780/5234 | loss 0.8359 | lr 5.27e-06 | 14096s
epoch 1 step 3790/5234 | loss 1.1136 | lr 5.23e-06 | 14132s
epoch 1 step 3800/5234 | loss 0.9183 | lr 5.19e-06 | 14170s
epoch 1 step 3810/5234 | loss 1.0166 | lr 5.15e-06 | 14207s
epoch 1 step 3820/5234 | loss 1.0623 | lr 5.11e-06 | 14244s
epoch 1 step 3830/5234 | loss 0.8471 | lr 5.07e-06 | 14281s
epoch 1 step 3840/5234 | loss 0.9132 | lr 5.02e-06 | 14319s
epoch 1 step 3850/5234 | loss 0.9422 | lr 4.98e-06 | 14356s
epoch 1 step 3860/5234 | loss 0.9754 | lr 4.94e-06 | 14394s
epoch 1 step 3870/5234 | loss 1.0608 | lr 4.90e-06 | 14432s
epoch 1 step 3880/5234 | loss 0.9695 | lr 4.86e-06 | 14467s
epoch 1 step 3890/5234 | loss 0.9115 | lr 4.82e-06 | 14502s
epoch 1 step 3900/5234 | loss 0.8881 | lr 4.78e-06 | 14541s
epoch 1 step 3910/5234 | loss 0.9888 | lr 4.74e-06 | 14577s
epoch 1 step 3920/5234 | loss 0.8450 | lr 4.71e-06 | 14616s
epoch 1 step 3930/5234 | loss 1.0034 | lr 4.67e-06 | 14653s
epoch 1 step 3940/5234 | loss 1.0452 | lr 4.63e-06 | 14690s
epoch 1 step 3950/5234 | loss 0.8414 | lr 4.59e-06 | 14726s
epoch 1 step 3960/5234 | loss 0.9873 | lr 4.55e-06 | 14763s
epoch 1 step 3970/5234 | loss 0.9397 | lr 4.51e-06 | 14800s
epoch 1 step 3980/5234 | loss 0.8755 | lr 4.48e-06 | 14838s
epoch 1 step 3990/5234 | loss 0.9649 | lr 4.44e-06 | 14878s
epoch 1 step 4000/5234 | loss 1.0170 | lr 4.40e-06 | 14914s
체크포인트 저장: checkpoints/sft_1b/latest.pt (step 4000)
epoch 1 step 4010/5234 | loss 1.0082 | lr 4.36e-06 | 14953s
epoch 1 step 4020/5234 | loss 1.0322 | lr 4.33e-06 | 14991s
epoch 1 step 4030/5234 | loss 0.9358 | lr 4.29e-06 | 15028s
epoch 1 step 4040/5234 | loss 0.9743 | lr 4.26e-06 | 15064s
epoch 1 step 4050/5234 | loss 0.7971 | lr 4.22e-06 | 15102s
epoch 1 step 4060/5234 | loss 1.0230 | lr 4.18e-06 | 15141s
epoch 1 step 4070/5234 | loss 1.0226 | lr 4.15e-06 | 15179s
epoch 1 step 4080/5234 | loss 0.9547 | lr 4.11e-06 | 15217s
epoch 1 step 4090/5234 | loss 0.8958 | lr 4.08e-06 | 15254s
epoch 1 step 4100/5234 | loss 1.0002 | lr 4.04e-06 | 15288s
epoch 1 step 4110/5234 | loss 1.0349 | lr 4.01e-06 | 15326s
epoch 1 step 4120/5234 | loss 1.0497 | lr 3.97e-06 | 15361s
epoch 1 step 4130/5234 | loss 1.1679 | lr 3.94e-06 | 15398s
epoch 1 step 4140/5234 | loss 0.7978 | lr 3.91e-06 | 15434s
epoch 1 step 4150/5234 | loss 1.0012 | lr 3.87e-06 | 15472s
epoch 1 step 4160/5234 | loss 0.9526 | lr 3.84e-06 | 15510s
epoch 1 step 4170/5234 | loss 1.0452 | lr 3.81e-06 | 15547s
epoch 1 step 4180/5234 | loss 0.7789 | lr 3.77e-06 | 15585s
epoch 1 step 4190/5234 | loss 0.9943 | lr 3.74e-06 | 15622s
epoch 1 step 4200/5234 | loss 0.8604 | lr 3.71e-06 | 15658s
epoch 1 step 4210/5234 | loss 1.0694 | lr 3.68e-06 | 15695s
epoch 1 step 4220/5234 | loss 0.8555 | lr 3.65e-06 | 15733s
epoch 1 step 4230/5234 | loss 0.9555 | lr 3.62e-06 | 15770s
epoch 1 step 4240/5234 | loss 0.9045 | lr 3.58e-06 | 15808s
epoch 1 step 4250/5234 | loss 0.9091 | lr 3.55e-06 | 15846s
epoch 1 step 4260/5234 | loss 0.8781 | lr 3.52e-06 | 15885s
epoch 1 step 4270/5234 | loss 0.8840 | lr 3.49e-06 | 15923s
epoch 1 step 4280/5234 | loss 1.0043 | lr 3.46e-06 | 15959s
epoch 1 step 4290/5234 | loss 1.0939 | lr 3.43e-06 | 15997s
epoch 1 step 4300/5234 | loss 0.9049 | lr 3.40e-06 | 16035s
epoch 1 step 4310/5234 | loss 1.0866 | lr 3.37e-06 | 16073s
epoch 1 step 4320/5234 | loss 1.0675 | lr 3.35e-06 | 16110s
epoch 1 step 4330/5234 | loss 1.2738 | lr 3.32e-06 | 16146s
epoch 1 step 4340/5234 | loss 1.2023 | lr 3.29e-06 | 16181s
epoch 1 step 4350/5234 | loss 0.9281 | lr 3.26e-06 | 16218s
epoch 1 step 4360/5234 | loss 1.1702 | lr 3.23e-06 | 16255s
epoch 1 step 4370/5234 | loss 0.9513 | lr 3.21e-06 | 16294s
epoch 1 step 4380/5234 | loss 1.0780 | lr 3.18e-06 | 16331s
epoch 1 step 4390/5234 | loss 1.1414 | lr 3.15e-06 | 16368s
epoch 1 step 4400/5234 | loss 0.9246 | lr 3.13e-06 | 16405s
epoch 1 step 4410/5234 | loss 1.0305 | lr 3.10e-06 | 16439s
epoch 1 step 4420/5234 | loss 1.0521 | lr 3.07e-06 | 16477s
epoch 1 step 4430/5234 | loss 1.0648 | lr 3.05e-06 | 16514s
epoch 1 step 4440/5234 | loss 0.9721 | lr 3.02e-06 | 16550s
epoch 1 step 4450/5234 | loss 0.8937 | lr 3.00e-06 | 16587s
epoch 1 step 4460/5234 | loss 1.0134 | lr 2.97e-06 | 16624s
epoch 1 step 4470/5234 | loss 1.0606 | lr 2.95e-06 | 16660s
epoch 1 step 4480/5234 | loss 1.1164 | lr 2.92e-06 | 16698s
epoch 1 step 4490/5234 | loss 0.7958 | lr 2.90e-06 | 16736s
epoch 1 step 4500/5234 | loss 0.7714 | lr 2.88e-06 | 16772s
체크포인트 저장: checkpoints/sft_1b/latest.pt (step 4500)
epoch 1 step 4510/5234 | loss 0.8841 | lr 2.85e-06 | 16812s
epoch 1 step 4520/5234 | loss 0.8153 | lr 2.83e-06 | 16851s
epoch 1 step 4530/5234 | loss 1.0848 | lr 2.81e-06 | 16887s
epoch 1 step 4540/5234 | loss 0.8804 | lr 2.78e-06 | 16921s
epoch 1 step 4550/5234 | loss 0.8165 | lr 2.76e-06 | 16959s
epoch 1 step 4560/5234 | loss 1.0577 | lr 2.74e-06 | 16998s
epoch 1 step 4570/5234 | loss 0.9489 | lr 2.72e-06 | 17036s
epoch 1 step 4580/5234 | loss 0.9713 | lr 2.70e-06 | 17071s
epoch 1 step 4590/5234 | loss 1.0517 | lr 2.68e-06 | 17109s
epoch 1 step 4600/5234 | loss 1.0459 | lr 2.66e-06 | 17148s
epoch 1 step 4610/5234 | loss 1.1218 | lr 2.64e-06 | 17185s
epoch 1 step 4620/5234 | loss 0.8930 | lr 2.62e-06 | 17219s
epoch 1 step 4630/5234 | loss 1.0231 | lr 2.60e-06 | 17255s
epoch 1 step 4640/5234 | loss 1.0214 | lr 2.58e-06 | 17292s
epoch 1 step 4650/5234 | loss 1.1219 | lr 2.56e-06 | 17330s
epoch 1 step 4660/5234 | loss 0.9894 | lr 2.54e-06 | 17366s
epoch 1 step 4670/5234 | loss 0.9432 | lr 2.52e-06 | 17405s
epoch 1 step 4680/5234 | loss 0.9891 | lr 2.50e-06 | 17442s
epoch 1 step 4690/5234 | loss 1.0678 | lr 2.48e-06 | 17479s
epoch 1 step 4700/5234 | loss 0.9210 | lr 2.47e-06 | 17517s
epoch 1 step 4710/5234 | loss 1.1592 | lr 2.45e-06 | 17554s
epoch 1 step 4720/5234 | loss 0.8580 | lr 2.43e-06 | 17591s
epoch 1 step 4730/5234 | loss 0.8358 | lr 2.42e-06 | 17630s
epoch 1 step 4740/5234 | loss 1.1584 | lr 2.40e-06 | 17667s
epoch 1 step 4750/5234 | loss 1.0200 | lr 2.38e-06 | 17706s
epoch 1 step 4760/5234 | loss 0.9616 | lr 2.37e-06 | 17743s
epoch 1 step 4770/5234 | loss 0.9904 | lr 2.35e-06 | 17782s
epoch 1 step 4780/5234 | loss 1.0866 | lr 2.34e-06 | 17821s
epoch 1 step 4790/5234 | loss 0.9204 | lr 2.32e-06 | 17857s
epoch 1 step 4800/5234 | loss 0.9937 | lr 2.31e-06 | 17896s
epoch 1 step 4810/5234 | loss 0.9482 | lr 2.30e-06 | 17933s
epoch 1 step 4820/5234 | loss 1.0871 | lr 2.28e-06 | 17969s
epoch 1 step 4830/5234 | loss 1.0726 | lr 2.27e-06 | 18007s
epoch 1 step 4840/5234 | loss 0.9037 | lr 2.26e-06 | 18044s
epoch 1 step 4850/5234 | loss 1.0269 | lr 2.24e-06 | 18081s
epoch 1 step 4860/5234 | loss 1.0591 | lr 2.23e-06 | 18116s
epoch 1 step 4870/5234 | loss 1.1687 | lr 2.22e-06 | 18152s
epoch 1 step 4880/5234 | loss 1.1011 | lr 2.21e-06 | 18190s
epoch 1 step 4890/5234 | loss 0.9277 | lr 2.19e-06 | 18228s
epoch 1 step 4900/5234 | loss 0.9813 | lr 2.18e-06 | 18265s
epoch 1 step 4910/5234 | loss 1.0332 | lr 2.17e-06 | 18301s
epoch 1 step 4920/5234 | loss 1.0376 | lr 2.16e-06 | 18339s
epoch 1 step 4930/5234 | loss 1.1565 | lr 2.15e-06 | 18375s
epoch 1 step 4940/5234 | loss 0.9868 | lr 2.14e-06 | 18412s
epoch 1 step 4950/5234 | loss 1.0642 | lr 2.13e-06 | 18448s
epoch 1 step 4960/5234 | loss 0.8766 | lr 2.12e-06 | 18485s
epoch 1 step 4970/5234 | loss 0.9915 | lr 2.11e-06 | 18522s
epoch 1 step 4980/5234 | loss 0.9311 | lr 2.11e-06 | 18559s
epoch 1 step 4990/5234 | loss 1.2374 | lr 2.10e-06 | 18595s
epoch 1 step 5000/5234 | loss 1.0635 | lr 2.09e-06 | 18635s
체크포인트 저장: checkpoints/sft_1b/latest.pt (step 5000)
epoch 1 step 5010/5234 | loss 1.0923 | lr 2.08e-06 | 18674s
epoch 1 step 5020/5234 | loss 1.1481 | lr 2.08e-06 | 18712s
epoch 1 step 5030/5234 | loss 1.1564 | lr 2.07e-06 | 18748s
epoch 1 step 5040/5234 | loss 1.1846 | lr 2.06e-06 | 18785s
epoch 1 step 5050/5234 | loss 1.1210 | lr 2.06e-06 | 18824s
epoch 1 step 5060/5234 | loss 1.1988 | lr 2.05e-06 | 18864s
epoch 1 step 5070/5234 | loss 0.9477 | lr 2.04e-06 | 18900s
epoch 1 step 5080/5234 | loss 0.9350 | lr 2.04e-06 | 18938s
epoch 1 step 5090/5234 | loss 1.1977 | lr 2.03e-06 | 18979s
epoch 1 step 5100/5234 | loss 1.0160 | lr 2.03e-06 | 19018s
epoch 1 step 5110/5234 | loss 1.0314 | lr 2.03e-06 | 19055s
epoch 1 step 5120/5234 | loss 1.0711 | lr 2.02e-06 | 19091s
epoch 1 step 5130/5234 | loss 0.9513 | lr 2.02e-06 | 19130s
epoch 1 step 5140/5234 | loss 1.0982 | lr 2.01e-06 | 19169s
epoch 1 step 5150/5234 | loss 1.1029 | lr 2.01e-06 | 19204s
epoch 1 step 5160/5234 | loss 1.1448 | lr 2.01e-06 | 19244s
epoch 1 step 5170/5234 | loss 1.0995 | lr 2.01e-06 | 19280s
epoch 1 step 5180/5234 | loss 1.2380 | lr 2.00e-06 | 19315s
epoch 1 step 5190/5234 | loss 1.0253 | lr 2.00e-06 | 19354s
epoch 1 step 5200/5234 | loss 1.0192 | lr 2.00e-06 | 19391s
epoch 1 step 5210/5234 | loss 1.1408 | lr 2.00e-06 | 19429s
epoch 1 step 5220/5234 | loss 1.0188 | lr 2.00e-06 | 19466s
epoch 1 step 5230/5234 | loss 1.2776 | lr 2.00e-06 | 19505s
체크포인트 저장: checkpoints/sft_1b/latest.pt (step 5233)
=== epoch 1 종료 | val loss 1.3297 ===
SFT 완료 — python sample.py --ckpt checkpoints/sft_1b/latest.pt --chat
